key	freq	prob	cfreq	cprob	count	cfrac
23865	4	4.541e-06	858290	0.9743	6820	0.3106
16310	4	4.541e-06	858294	0.9743	6821	0.3106
27670	4	4.541e-06	858298	0.9743	6822	0.3106
19893	4	4.541e-06	858302	0.9743	6823	0.3107
8891	4	4.541e-06	858306	0.9743	6824	0.3107
22462	4	4.541e-06	858310	0.9743	6825	0.3108
14138	4	4.541e-06	858314	0.9743	6826	0.3108
8693	4	4.541e-06	858318	0.9743	6827	0.3109
27212	4	4.541e-06	858322	0.9743	6828	0.3109
6093	4	4.541e-06	858326	0.9743	6829	0.311
24689	4	4.541e-06	858330	0.9744	6830	0.311
11679	4	4.541e-06	858334	0.9744	6831	0.3111
22505	4	4.541e-06	858338	0.9744	6832	0.3111
1906	4	4.541e-06	858342	0.9744	6833	0.3111
23271	4	4.541e-06	858346	0.9744	6834	0.3112
26085	4	4.541e-06	858350	0.9744	6835	0.3112
14175	4	4.541e-06	858354	0.9744	6836	0.3113
8084	4	4.541e-06	858358	0.9744	6837	0.3113
28011	4	4.541e-06	858362	0.9744	6838	0.3114
24614	4	4.541e-06	858366	0.9744	6839	0.3114
16392	4	4.541e-06	858370	0.9744	6840	0.3115
8211	4	4.541e-06	858374	0.9744	6841	0.3115
13059	4	4.541e-06	858378	0.9744	6842	0.3116
10538	4	4.541e-06	858382	0.9744	6843	0.3116
6156	4	4.541e-06	858386	0.9744	6844	0.3116
3782	4	4.541e-06	858390	0.9744	6845	0.3117
5288	4	4.541e-06	858394	0.9744	6846	0.3117
21501	4	4.541e-06	858398	0.9744	6847	0.3118
9677	4	4.541e-06	858402	0.9744	6848	0.3118
24568	4	4.541e-06	858406	0.9744	6849	0.3119
25974	4	4.541e-06	858410	0.9744	6850	0.3119
14571	4	4.541e-06	858414	0.9744	6851	0.312
29029	4	4.541e-06	858418	0.9745	6852	0.312
10577	4	4.541e-06	858422	0.9745	6853	0.3121
3166	4	4.541e-06	858426	0.9745	6854	0.3121
19116	4	4.541e-06	858430	0.9745	6855	0.3121
9850	4	4.541e-06	858434	0.9745	6856	0.3122
15971	4	4.541e-06	858438	0.9745	6857	0.3122
21100	4	4.541e-06	858442	0.9745	6858	0.3123
25618	4	4.541e-06	858446	0.9745	6859	0.3123
10147	4	4.541e-06	858450	0.9745	6860	0.3124
22186	4	4.541e-06	858454	0.9745	6861	0.3124
20040	4	4.541e-06	858458	0.9745	6862	0.3125
21642	4	4.541e-06	858462	0.9745	6863	0.3125
23483	4	4.541e-06	858466	0.9745	6864	0.3126
21705	4	4.541e-06	858470	0.9745	6865	0.3126
22329	4	4.541e-06	858474	0.9745	6866	0.3126
26313	4	4.541e-06	858478	0.9745	6867	0.3127
24673	4	4.541e-06	858482	0.9745	6868	0.3127
14603	4	4.541e-06	858486	0.9745	6869	0.3128
9266	4	4.541e-06	858490	0.9745	6870	0.3128
4243	4	4.541e-06	858494	0.9745	6871	0.3129
5824	4	4.541e-06	858498	0.9745	6872	0.3129
26950	4	4.541e-06	858502	0.9745	6873	0.313
24962	4	4.541e-06	858506	0.9746	6874	0.313
23229	4	4.541e-06	858510	0.9746	6875	0.3131
18026	4	4.541e-06	858514	0.9746	6876	0.3131
7015	4	4.541e-06	858518	0.9746	6877	0.3131
24759	4	4.541e-06	858522	0.9746	6878	0.3132
14121	4	4.541e-06	858526	0.9746	6879	0.3132
7707	4	4.541e-06	858530	0.9746	6880	0.3133
1931	4	4.541e-06	858534	0.9746	6881	0.3133
3090	4	4.541e-06	858538	0.9746	6882	0.3134
7666	4	4.541e-06	858542	0.9746	6883	0.3134
720	4	4.541e-06	858546	0.9746	6884	0.3135
9574	4	4.541e-06	858550	0.9746	6885	0.3135
25964	4	4.541e-06	858554	0.9746	6886	0.3136
12540	4	4.541e-06	858558	0.9746	6887	0.3136
20026	4	4.541e-06	858562	0.9746	6888	0.3136
19072	4	4.541e-06	858566	0.9746	6889	0.3137
27418	4	4.541e-06	858570	0.9746	6890	0.3137
27094	4	4.541e-06	858574	0.9746	6891	0.3138
29711	4	4.541e-06	858578	0.9746	6892	0.3138
12112	4	4.541e-06	858582	0.9746	6893	0.3139
6955	4	4.541e-06	858586	0.9746	6894	0.3139
11099	4	4.541e-06	858590	0.9746	6895	0.314
18935	4	4.541e-06	858594	0.9747	6896	0.314
13612	4	4.541e-06	858598	0.9747	6897	0.3141
21011	4	4.541e-06	858602	0.9747	6898	0.3141
22744	4	4.541e-06	858606	0.9747	6899	0.3141
28503	4	4.541e-06	858610	0.9747	6900	0.3142
6923	4	4.541e-06	858614	0.9747	6901	0.3142
3662	4	4.541e-06	858618	0.9747	6902	0.3143
10580	4	4.541e-06	858622	0.9747	6903	0.3143
2221	4	4.541e-06	858626	0.9747	6904	0.3144
11365	4	4.541e-06	858630	0.9747	6905	0.3144
5782	4	4.541e-06	858634	0.9747	6906	0.3145
27098	4	4.541e-06	858638	0.9747	6907	0.3145
28909	4	4.541e-06	858642	0.9747	6908	0.3146
6671	4	4.541e-06	858646	0.9747	6909	0.3146
15622	4	4.541e-06	858650	0.9747	6910	0.3146
12386	4	4.541e-06	858654	0.9747	6911	0.3147
12010	4	4.541e-06	858658	0.9747	6912	0.3147
25384	4	4.541e-06	858662	0.9747	6913	0.3148
7613	4	4.541e-06	858666	0.9747	6914	0.3148
23510	4	4.541e-06	858670	0.9747	6915	0.3149
21592	4	4.541e-06	858674	0.9747	6916	0.3149
22440	4	4.541e-06	858678	0.9747	6917	0.315
1966	4	4.541e-06	858682	0.9748	6918	0.315
283	4	4.541e-06	858686	0.9748	6919	0.3151
5061	4	4.541e-06	858690	0.9748	6920	0.3151
16779	4	4.541e-06	858694	0.9748	6921	0.3151
29705	4	4.541e-06	858698	0.9748	6922	0.3152
17236	4	4.541e-06	858702	0.9748	6923	0.3152
16049	4	4.541e-06	858706	0.9748	6924	0.3153
5017	4	4.541e-06	858710	0.9748	6925	0.3153
14389	4	4.541e-06	858714	0.9748	6926	0.3154
2247	4	4.541e-06	858718	0.9748	6927	0.3154
11271	4	4.541e-06	858722	0.9748	6928	0.3155
14523	4	4.541e-06	858726	0.9748	6929	0.3155
6105	4	4.541e-06	858730	0.9748	6930	0.3156
28157	4	4.541e-06	858734	0.9748	6931	0.3156
23352	4	4.541e-06	858738	0.9748	6932	0.3157
8619	4	4.541e-06	858742	0.9748	6933	0.3157
6085	4	4.541e-06	858746	0.9748	6934	0.3157
12459	4	4.541e-06	858750	0.9748	6935	0.3158
9673	4	4.541e-06	858754	0.9748	6936	0.3158
25448	4	4.541e-06	858758	0.9748	6937	0.3159
22814	4	4.541e-06	858762	0.9748	6938	0.3159
8187	4	4.541e-06	858766	0.9748	6939	0.316
6346	4	4.541e-06	858770	0.9749	6940	0.316
11472	4	4.541e-06	858774	0.9749	6941	0.3161
19645	4	4.541e-06	858778	0.9749	6942	0.3161
19911	4	4.541e-06	858782	0.9749	6943	0.3162
15946	4	4.541e-06	858786	0.9749	6944	0.3162
10839	4	4.541e-06	858790	0.9749	6945	0.3162
26505	4	4.541e-06	858794	0.9749	6946	0.3163
26253	4	4.541e-06	858798	0.9749	6947	0.3163
12659	4	4.541e-06	858802	0.9749	6948	0.3164
18420	4	4.541e-06	858806	0.9749	6949	0.3164
29417	4	4.541e-06	858810	0.9749	6950	0.3165
4636	4	4.541e-06	858814	0.9749	6951	0.3165
16123	4	4.541e-06	858818	0.9749	6952	0.3166
7870	4	4.541e-06	858822	0.9749	6953	0.3166
29963	4	4.541e-06	858826	0.9749	6954	0.3167
27583	4	4.541e-06	858830	0.9749	6955	0.3167
16939	4	4.541e-06	858834	0.9749	6956	0.3167
4981	4	4.541e-06	858838	0.9749	6957	0.3168
17712	4	4.541e-06	858842	0.9749	6958	0.3168
28579	4	4.541e-06	858846	0.9749	6959	0.3169
15765	4	4.541e-06	858850	0.9749	6960	0.3169
9479	4	4.541e-06	858854	0.9749	6961	0.317
17378	4	4.541e-06	858858	0.975	6962	0.317
16587	4	4.541e-06	858862	0.975	6963	0.3171
29403	4	4.541e-06	858866	0.975	6964	0.3171
20552	4	4.541e-06	858870	0.975	6965	0.3172
1240	4	4.541e-06	858874	0.975	6966	0.3172
22747	4	4.541e-06	858878	0.975	6967	0.3172
5955	4	4.541e-06	858882	0.975	6968	0.3173
11091	4	4.541e-06	858886	0.975	6969	0.3173
23553	4	4.541e-06	858890	0.975	6970	0.3174
1590	4	4.541e-06	858894	0.975	6971	0.3174
8811	4	4.541e-06	858898	0.975	6972	0.3175
28498	4	4.541e-06	858902	0.975	6973	0.3175
18702	4	4.541e-06	858906	0.975	6974	0.3176
5234	4	4.541e-06	858910	0.975	6975	0.3176
16561	4	4.541e-06	858914	0.975	6976	0.3177
8025	4	4.541e-06	858918	0.975	6977	0.3177
28128	4	4.541e-06	858922	0.975	6978	0.3177
7312	4	4.541e-06	858926	0.975	6979	0.3178
23753	4	4.541e-06	858930	0.975	6980	0.3178
18917	4	4.541e-06	858934	0.975	6981	0.3179
6637	4	4.541e-06	858938	0.975	6982	0.3179
2239	4	4.541e-06	858942	0.975	6983	0.318
7506	4	4.541e-06	858946	0.9751	6984	0.318
17484	4	4.541e-06	858950	0.9751	6985	0.3181
22043	4	4.541e-06	858954	0.9751	6986	0.3181
4440	4	4.541e-06	858958	0.9751	6987	0.3182
12118	4	4.541e-06	858962	0.9751	6988	0.3182
14701	4	4.541e-06	858966	0.9751	6989	0.3182
18970	4	4.541e-06	858970	0.9751	6990	0.3183
24585	4	4.541e-06	858974	0.9751	6991	0.3183
29751	4	4.541e-06	858978	0.9751	6992	0.3184
12101	4	4.541e-06	858982	0.9751	6993	0.3184
22359	4	4.541e-06	858986	0.9751	6994	0.3185
11746	4	4.541e-06	858990	0.9751	6995	0.3185
12510	4	4.541e-06	858994	0.9751	6996	0.3186
436	4	4.541e-06	858998	0.9751	6997	0.3186
23797	4	4.541e-06	859002	0.9751	6998	0.3187
6005	4	4.541e-06	859006	0.9751	6999	0.3187
13534	4	4.541e-06	859010	0.9751	7000	0.3187
20926	4	4.541e-06	859014	0.9751	7001	0.3188
12945	4	4.541e-06	859018	0.9751	7002	0.3188
9793	4	4.541e-06	859022	0.9751	7003	0.3189
19365	4	4.541e-06	859026	0.9751	7004	0.3189
6449	4	4.541e-06	859030	0.9751	7005	0.319
13165	4	4.541e-06	859034	0.9752	7006	0.319
14101	4	4.541e-06	859038	0.9752	7007	0.3191
18847	4	4.541e-06	859042	0.9752	7008	0.3191
24581	4	4.541e-06	859046	0.9752	7009	0.3192
29135	4	4.541e-06	859050	0.9752	7010	0.3192
29765	4	4.541e-06	859054	0.9752	7011	0.3192
13248	4	4.541e-06	859058	0.9752	7012	0.3193
7918	4	4.541e-06	859062	0.9752	7013	0.3193
20733	4	4.541e-06	859066	0.9752	7014	0.3194
1358	4	4.541e-06	859070	0.9752	7015	0.3194
15898	4	4.541e-06	859074	0.9752	7016	0.3195
28888	4	4.541e-06	859078	0.9752	7017	0.3195
15400	4	4.541e-06	859082	0.9752	7018	0.3196
3415	4	4.541e-06	859086	0.9752	7019	0.3196
26829	4	4.541e-06	859090	0.9752	7020	0.3197
23290	4	4.541e-06	859094	0.9752	7021	0.3197
28469	4	4.541e-06	859098	0.9752	7022	0.3197
26712	4	4.541e-06	859102	0.9752	7023	0.3198
10121	4	4.541e-06	859106	0.9752	7024	0.3198
13154	4	4.541e-06	859110	0.9752	7025	0.3199
6341	4	4.541e-06	859114	0.9752	7026	0.3199
17935	4	4.541e-06	859118	0.9752	7027	0.32
3350	4	4.541e-06	859122	0.9753	7028	0.32
22276	4	4.541e-06	859126	0.9753	7029	0.3201
5115	4	4.541e-06	859130	0.9753	7030	0.3201
6361	4	4.541e-06	859134	0.9753	7031	0.3202
23466	4	4.541e-06	859138	0.9753	7032	0.3202
28445	4	4.541e-06	859142	0.9753	7033	0.3202
6482	4	4.541e-06	859146	0.9753	7034	0.3203
21440	4	4.541e-06	859150	0.9753	7035	0.3203
4122	4	4.541e-06	859154	0.9753	7036	0.3204
26018	4	4.541e-06	859158	0.9753	7037	0.3204
24956	4	4.541e-06	859162	0.9753	7038	0.3205
14037	4	4.541e-06	859166	0.9753	7039	0.3205
5732	4	4.541e-06	859170	0.9753	7040	0.3206
3615	4	4.541e-06	859174	0.9753	7041	0.3206
25633	4	4.541e-06	859178	0.9753	7042	0.3207
21317	4	4.541e-06	859182	0.9753	7043	0.3207
29070	4	4.541e-06	859186	0.9753	7044	0.3208
28171	4	4.541e-06	859190	0.9753	7045	0.3208
13772	4	4.541e-06	859194	0.9753	7046	0.3208
11412	4	4.541e-06	859198	0.9753	7047	0.3209
10236	4	4.541e-06	859202	0.9753	7048	0.3209
13974	4	4.541e-06	859206	0.9753	7049	0.321
12457	4	4.541e-06	859210	0.9754	7050	0.321
27103	4	4.541e-06	859214	0.9754	7051	0.3211
15017	4	4.541e-06	859218	0.9754	7052	0.3211
20228	4	4.541e-06	859222	0.9754	7053	0.3212
6506	4	4.541e-06	859226	0.9754	7054	0.3212
18191	4	4.541e-06	859230	0.9754	7055	0.3213
9279	4	4.541e-06	859234	0.9754	7056	0.3213
1514	4	4.541e-06	859238	0.9754	7057	0.3213
5941	4	4.541e-06	859242	0.9754	7058	0.3214
12179	4	4.541e-06	859246	0.9754	7059	0.3214
3176	4	4.541e-06	859250	0.9754	7060	0.3215
521	4	4.541e-06	859254	0.9754	7061	0.3215
18290	4	4.541e-06	859258	0.9754	7062	0.3216
24616	4	4.541e-06	859262	0.9754	7063	0.3216
29890	4	4.541e-06	859266	0.9754	7064	0.3217
12366	4	4.541e-06	859270	0.9754	7065	0.3217
16971	4	4.541e-06	859274	0.9754	7066	0.3218
2990	4	4.541e-06	859278	0.9754	7067	0.3218
21789	4	4.541e-06	859282	0.9754	7068	0.3218
14944	4	4.541e-06	859286	0.9754	7069	0.3219
7126	4	4.541e-06	859290	0.9754	7070	0.3219
28053	4	4.541e-06	859294	0.9754	7071	0.322
11181	4	4.541e-06	859298	0.9755	7072	0.322
11118	4	4.541e-06	859302	0.9755	7073	0.3221
12644	4	4.541e-06	859306	0.9755	7074	0.3221
24531	4	4.541e-06	859310	0.9755	7075	0.3222
9427	4	4.541e-06	859314	0.9755	7076	0.3222
16604	4	4.541e-06	859318	0.9755	7077	0.3223
17890	4	4.541e-06	859322	0.9755	7078	0.3223
29777	4	4.541e-06	859326	0.9755	7079	0.3223
22045	4	4.541e-06	859330	0.9755	7080	0.3224
19276	4	4.541e-06	859334	0.9755	7081	0.3224
13249	4	4.541e-06	859338	0.9755	7082	0.3225
16468	4	4.541e-06	859342	0.9755	7083	0.3225
28872	4	4.541e-06	859346	0.9755	7084	0.3226
24598	4	4.541e-06	859350	0.9755	7085	0.3226
29528	4	4.541e-06	859354	0.9755	7086	0.3227
6495	4	4.541e-06	859358	0.9755	7087	0.3227
16725	4	4.541e-06	859362	0.9755	7088	0.3228
319	4	4.541e-06	859366	0.9755	7089	0.3228
11274	4	4.541e-06	859370	0.9755	7090	0.3228
13397	4	4.541e-06	859374	0.9755	7091	0.3229
17547	4	4.541e-06	859378	0.9755	7092	0.3229
24713	4	4.541e-06	859382	0.9755	7093	0.323
664	4	4.541e-06	859386	0.9756	7094	0.323
315	4	4.541e-06	859390	0.9756	7095	0.3231
7447	4	4.541e-06	859394	0.9756	7096	0.3231
17534	4	4.541e-06	859398	0.9756	7097	0.3232
846	4	4.541e-06	859402	0.9756	7098	0.3232
9812	4	4.541e-06	859406	0.9756	7099	0.3233
27612	4	4.541e-06	859410	0.9756	7100	0.3233
11297	4	4.541e-06	859414	0.9756	7101	0.3233
28818	4	4.541e-06	859418	0.9756	7102	0.3234
11508	4	4.541e-06	859422	0.9756	7103	0.3234
260	4	4.541e-06	859426	0.9756	7104	0.3235
11630	4	4.541e-06	859430	0.9756	7105	0.3235
9439	4	4.541e-06	859434	0.9756	7106	0.3236
3414	4	4.541e-06	859438	0.9756	7107	0.3236
27171	4	4.541e-06	859442	0.9756	7108	0.3237
18954	4	4.541e-06	859446	0.9756	7109	0.3237
19897	4	4.541e-06	859450	0.9756	7110	0.3238
19370	4	4.541e-06	859454	0.9756	7111	0.3238
24590	4	4.541e-06	859458	0.9756	7112	0.3238
22228	4	4.541e-06	859462	0.9756	7113	0.3239
2115	4	4.541e-06	859466	0.9756	7114	0.3239
15568	4	4.541e-06	859470	0.9756	7115	0.324
8209	4	4.541e-06	859474	0.9757	7116	0.324
1276	4	4.541e-06	859478	0.9757	7117	0.3241
13524	4	4.541e-06	859482	0.9757	7118	0.3241
1812	4	4.541e-06	859486	0.9757	7119	0.3242
18908	4	4.541e-06	859490	0.9757	7120	0.3242
10498	4	4.541e-06	859494	0.9757	7121	0.3243
26445	4	4.541e-06	859498	0.9757	7122	0.3243
7683	4	4.541e-06	859502	0.9757	7123	0.3243
7142	4	4.541e-06	859506	0.9757	7124	0.3244
25024	4	4.541e-06	859510	0.9757	7125	0.3244
12562	4	4.541e-06	859514	0.9757	7126	0.3245
17148	4	4.541e-06	859518	0.9757	7127	0.3245
15414	4	4.541e-06	859522	0.9757	7128	0.3246
25893	4	4.541e-06	859526	0.9757	7129	0.3246
18637	4	4.541e-06	859530	0.9757	7130	0.3247
18731	4	4.541e-06	859534	0.9757	7131	0.3247
1630	4	4.541e-06	859538	0.9757	7132	0.3248
22872	4	4.541e-06	859542	0.9757	7133	0.3248
2983	4	4.541e-06	859546	0.9757	7134	0.3248
11159	4	4.541e-06	859550	0.9757	7135	0.3249
19143	4	4.541e-06	859554	0.9757	7136	0.3249
14855	4	4.541e-06	859558	0.9757	7137	0.325
7172	4	4.541e-06	859562	0.9758	7138	0.325
17648	4	4.541e-06	859566	0.9758	7139	0.3251
8804	4	4.541e-06	859570	0.9758	7140	0.3251
23273	4	4.541e-06	859574	0.9758	7141	0.3252
14527	4	4.541e-06	859578	0.9758	7142	0.3252
6582	4	4.541e-06	859582	0.9758	7143	0.3253
2487	4	4.541e-06	859586	0.9758	7144	0.3253
15899	4	4.541e-06	859590	0.9758	7145	0.3253
8459	4	4.541e-06	859594	0.9758	7146	0.3254
5036	4	4.541e-06	859598	0.9758	7147	0.3254
20634	4	4.541e-06	859602	0.9758	7148	0.3255
7515	4	4.541e-06	859606	0.9758	7149	0.3255
29109	4	4.541e-06	859610	0.9758	7150	0.3256
14017	4	4.541e-06	859614	0.9758	7151	0.3256
29595	4	4.541e-06	859618	0.9758	7152	0.3257
9371	4	4.541e-06	859622	0.9758	7153	0.3257
22661	4	4.541e-06	859626	0.9758	7154	0.3258
4987	4	4.541e-06	859630	0.9758	7155	0.3258
1631	4	4.541e-06	859634	0.9758	7156	0.3259
14796	4	4.541e-06	859638	0.9758	7157	0.3259
26536	4	4.541e-06	859642	0.9758	7158	0.3259
6632	4	4.541e-06	859646	0.9758	7159	0.326
8303	4	4.541e-06	859650	0.9759	7160	0.326
14749	4	4.541e-06	859654	0.9759	7161	0.3261
4660	4	4.541e-06	859658	0.9759	7162	0.3261
4859	4	4.541e-06	859662	0.9759	7163	0.3262
29140	4	4.541e-06	859666	0.9759	7164	0.3262
21760	4	4.541e-06	859670	0.9759	7165	0.3263
7079	4	4.541e-06	859674	0.9759	7166	0.3263
8039	4	4.541e-06	859678	0.9759	7167	0.3264
10172	4	4.541e-06	859682	0.9759	7168	0.3264
9059	4	4.541e-06	859686	0.9759	7169	0.3264
4334	4	4.541e-06	859690	0.9759	7170	0.3265
17221	4	4.541e-06	859694	0.9759	7171	0.3265
5255	4	4.541e-06	859698	0.9759	7172	0.3266
10500	4	4.541e-06	859702	0.9759	7173	0.3266
27542	4	4.541e-06	859706	0.9759	7174	0.3267
18059	4	4.541e-06	859710	0.9759	7175	0.3267
21565	4	4.541e-06	859714	0.9759	7176	0.3268
2528	4	4.541e-06	859718	0.9759	7177	0.3268
17103	4	4.541e-06	859722	0.9759	7178	0.3269
1069	4	4.541e-06	859726	0.9759	7179	0.3269
24043	4	4.541e-06	859730	0.9759	7180	0.3269
18203	4	4.541e-06	859734	0.9759	7181	0.327
25929	4	4.541e-06	859738	0.976	7182	0.327
20239	4	4.541e-06	859742	0.976	7183	0.3271
14290	4	4.541e-06	859746	0.976	7184	0.3271
11475	4	4.541e-06	859750	0.976	7185	0.3272
17239	4	4.541e-06	859754	0.976	7186	0.3272
12592	4	4.541e-06	859758	0.976	7187	0.3273
19416	4	4.541e-06	859762	0.976	7188	0.3273
19381	4	4.541e-06	859766	0.976	7189	0.3274
6821	4	4.541e-06	859770	0.976	7190	0.3274
17131	4	4.541e-06	859774	0.976	7191	0.3274
29558	4	4.541e-06	859778	0.976	7192	0.3275
2721	4	4.541e-06	859782	0.976	7193	0.3275
21455	4	4.541e-06	859786	0.976	7194	0.3276
28605	4	4.541e-06	859790	0.976	7195	0.3276
25036	4	4.541e-06	859794	0.976	7196	0.3277
22447	4	4.541e-06	859798	0.976	7197	0.3277
16524	4	4.541e-06	859802	0.976	7198	0.3278
19827	4	4.541e-06	859806	0.976	7199	0.3278
29858	4	4.541e-06	859810	0.976	7200	0.3279
4309	4	4.541e-06	859814	0.976	7201	0.3279
19727	4	4.541e-06	859818	0.976	7202	0.3279
26875	4	4.541e-06	859822	0.976	7203	0.328
3608	4	4.541e-06	859826	0.9761	7204	0.328
8037	4	4.541e-06	859830	0.9761	7205	0.3281
21437	4	4.541e-06	859834	0.9761	7206	0.3281
14192	4	4.541e-06	859838	0.9761	7207	0.3282
6702	4	4.541e-06	859842	0.9761	7208	0.3282
26199	4	4.541e-06	859846	0.9761	7209	0.3283
29849	4	4.541e-06	859850	0.9761	7210	0.3283
9387	4	4.541e-06	859854	0.9761	7211	0.3284
24004	4	4.541e-06	859858	0.9761	7212	0.3284
16263	4	4.541e-06	859862	0.9761	7213	0.3284
10534	4	4.541e-06	859866	0.9761	7214	0.3285
9327	4	4.541e-06	859870	0.9761	7215	0.3285
26723	4	4.541e-06	859874	0.9761	7216	0.3286
5341	4	4.541e-06	859878	0.9761	7217	0.3286
14488	4	4.541e-06	859882	0.9761	7218	0.3287
25356	4	4.541e-06	859886	0.9761	7219	0.3287
11495	4	4.541e-06	859890	0.9761	7220	0.3288
1962	4	4.541e-06	859894	0.9761	7221	0.3288
26202	4	4.541e-06	859898	0.9761	7222	0.3289
20947	4	4.541e-06	859902	0.9761	7223	0.3289
21099	4	4.541e-06	859906	0.9761	7224	0.3289
7159	4	4.541e-06	859910	0.9761	7225	0.329
8014	4	4.541e-06	859914	0.9762	7226	0.329
26605	4	4.541e-06	859918	0.9762	7227	0.3291
13547	4	4.541e-06	859922	0.9762	7228	0.3291
1643	4	4.541e-06	859926	0.9762	7229	0.3292
15577	4	4.541e-06	859930	0.9762	7230	0.3292
4771	4	4.541e-06	859934	0.9762	7231	0.3293
13787	4	4.541e-06	859938	0.9762	7232	0.3293
23684	4	4.541e-06	859942	0.9762	7233	0.3294
10712	4	4.541e-06	859946	0.9762	7234	0.3294
18029	4	4.541e-06	859950	0.9762	7235	0.3294
14408	4	4.541e-06	859954	0.9762	7236	0.3295
4667	4	4.541e-06	859958	0.9762	7237	0.3295
21131	4	4.541e-06	859962	0.9762	7238	0.3296
20919	4	4.541e-06	859966	0.9762	7239	0.3296
20204	4	4.541e-06	859970	0.9762	7240	0.3297
2272	4	4.541e-06	859974	0.9762	7241	0.3297
9964	4	4.541e-06	859978	0.9762	7242	0.3298
8401	4	4.541e-06	859982	0.9762	7243	0.3298
4483	4	4.541e-06	859986	0.9762	7244	0.3299
16048	4	4.541e-06	859990	0.9762	7245	0.3299
1530	4	4.541e-06	859994	0.9762	7246	0.3299
19722	4	4.541e-06	859998	0.9762	7247	0.33
23546	4	4.541e-06	860002	0.9763	7248	0.33
11851	4	4.541e-06	860006	0.9763	7249	0.3301
19296	4	4.541e-06	860010	0.9763	7250	0.3301
24975	4	4.541e-06	860014	0.9763	7251	0.3302
24633	4	4.541e-06	860018	0.9763	7252	0.3302
22847	4	4.541e-06	860022	0.9763	7253	0.3303
28340	4	4.541e-06	860026	0.9763	7254	0.3303
4109	4	4.541e-06	860030	0.9763	7255	0.3304
7828	4	4.541e-06	860034	0.9763	7256	0.3304
24979	4	4.541e-06	860038	0.9763	7257	0.3304
22195	4	4.541e-06	860042	0.9763	7258	0.3305
16724	4	4.541e-06	860046	0.9763	7259	0.3305
692	4	4.541e-06	860050	0.9763	7260	0.3306
17033	4	4.541e-06	860054	0.9763	7261	0.3306
8926	4	4.541e-06	860058	0.9763	7262	0.3307
547	4	4.541e-06	860062	0.9763	7263	0.3307
25044	4	4.541e-06	860066	0.9763	7264	0.3308
11765	4	4.541e-06	860070	0.9763	7265	0.3308
22274	4	4.541e-06	860074	0.9763	7266	0.3309
11570	4	4.541e-06	860078	0.9763	7267	0.3309
15455	4	4.541e-06	860082	0.9763	7268	0.331
20998	4	4.541e-06	860086	0.9763	7269	0.331
20917	4	4.541e-06	860090	0.9764	7270	0.331
29033	4	4.541e-06	860094	0.9764	7271	0.3311
17100	4	4.541e-06	860098	0.9764	7272	0.3311
17036	4	4.541e-06	860102	0.9764	7273	0.3312
29947	4	4.541e-06	860106	0.9764	7274	0.3312
29063	4	4.541e-06	860110	0.9764	7275	0.3313
11486	4	4.541e-06	860114	0.9764	7276	0.3313
12864	4	4.541e-06	860118	0.9764	7277	0.3314
16607	4	4.541e-06	860122	0.9764	7278	0.3314
24892	4	4.541e-06	860126	0.9764	7279	0.3315
14764	4	4.541e-06	860130	0.9764	7280	0.3315
12079	4	4.541e-06	860134	0.9764	7281	0.3315
28030	4	4.541e-06	860138	0.9764	7282	0.3316
3168	4	4.541e-06	860142	0.9764	7283	0.3316
28820	4	4.541e-06	860146	0.9764	7284	0.3317
19501	4	4.541e-06	860150	0.9764	7285	0.3317
15313	4	4.541e-06	860154	0.9764	7286	0.3318
18739	4	4.541e-06	860158	0.9764	7287	0.3318
8702	4	4.541e-06	860162	0.9764	7288	0.3319
2678	4	4.541e-06	860166	0.9764	7289	0.3319
1000	4	4.541e-06	860170	0.9764	7290	0.332
21535	4	4.541e-06	860174	0.9764	7291	0.332
21019	4	4.541e-06	860178	0.9765	7292	0.332
17254	4	4.541e-06	860182	0.9765	7293	0.3321
3323	4	4.541e-06	860186	0.9765	7294	0.3321
2461	4	4.541e-06	860190	0.9765	7295	0.3322
14990	4	4.541e-06	860194	0.9765	7296	0.3322
17295	4	4.541e-06	860198	0.9765	7297	0.3323
18477	4	4.541e-06	860202	0.9765	7298	0.3323
27507	4	4.541e-06	860206	0.9765	7299	0.3324
966	4	4.541e-06	860210	0.9765	7300	0.3324
25494	4	4.541e-06	860214	0.9765	7301	0.3325
17392	4	4.541e-06	860218	0.9765	7302	0.3325
27533	4	4.541e-06	860222	0.9765	7303	0.3325
20348	4	4.541e-06	860226	0.9765	7304	0.3326
2018	4	4.541e-06	860230	0.9765	7305	0.3326
25536	4	4.541e-06	860234	0.9765	7306	0.3327
2438	4	4.541e-06	860238	0.9765	7307	0.3327
16528	4	4.541e-06	860242	0.9765	7308	0.3328
26210	4	4.541e-06	860246	0.9765	7309	0.3328
29024	4	4.541e-06	860250	0.9765	7310	0.3329
26628	4	4.541e-06	860254	0.9765	7311	0.3329
23507	4	4.541e-06	860258	0.9765	7312	0.333
26811	4	4.541e-06	860262	0.9765	7313	0.333
28781	4	4.541e-06	860266	0.9766	7314	0.333
1862	4	4.541e-06	860270	0.9766	7315	0.3331
1182	4	4.541e-06	860274	0.9766	7316	0.3331
16901	4	4.541e-06	860278	0.9766	7317	0.3332
16030	4	4.541e-06	860282	0.9766	7318	0.3332
4059	4	4.541e-06	860286	0.9766	7319	0.3333
17861	4	4.541e-06	860290	0.9766	7320	0.3333
6411	4	4.541e-06	860294	0.9766	7321	0.3334
